ID,State_FIPS,Name,Region_type,State,YEAR,FAH,FAFH,Total nominal food sales,FAH.1,FAFH.1,Total constant dollar food sales,NUMBER_OF_EVENTS,DAMAGE_PROPERTY,DAMAGE_CROPS,diversity,tons
2201,22,Alexandria,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5174160907639166,446.0300225147724
2202,22,Baton Rouge,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5936346066481848,1366.9181
2203,22,DeRidder,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.4530500498818643,19.991515090999325
2203,22,Fort Polk South,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.4530500498818643,19.991515090999325
2204,22,Houma,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.4301902681177521,806.859132658598
2204,22,Thibodaux,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.4301902681177521,806.859132658598
2205,22,Lafayette,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5477504402864289,3325.8060259893778
2205,22,Opelousas,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5477504402864289,3325.8060259893778
2205,22,Morgan City,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5477504402864289,3325.8060259893778
2206,22,Lake Charles,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.318200735433768,249.37630000000004
2207,22,Monroe,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5546481662799954,1313.7266899298552
2207,22,Ruston,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5546481662799954,1313.7266899298552
2207,22,Bastrop,CSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5546481662799954,1313.7266899298552
2208,22,New Orleans,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.6728813420293568,976.7216418742064
2208,22,Metairie,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.6728813420293568,976.7216418742064
2208,22,Hammond,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.6728813420293568,976.7216418742064
2209,22,Shreveport,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5218193763382005,175.84348299497617
2209,22,Bossier City,MSA,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5218193763382005,175.84348299497617
2299,22,Remainder of Louisiana,RS,LOUISIANA,2015,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5956749011817101,6069.008830821425
2301,23,Bangor,MSA,MAINE,2015,3967.45,3014.57,6982.02,"1,909.62","1,433.71",3343.33,441,988500.0,50000.0,0.3320458474176697,11.459090721880104
2302,23,Portland,CSA,MAINE,2015,3967.45,3014.57,6982.02,"1,909.62","1,433.71",3343.33,441,988500.0,50000.0,0.4140912344292413,212.6586242542085
2302,23,Lewiston,CSA,MAINE,2015,3967.45,3014.57,6982.02,"1,909.62","1,433.71",3343.33,441,988500.0,50000.0,0.4140912344292413,212.6586242542085
2302,23,South Portland,CSA,MAINE,2015,3967.45,3014.57,6982.02,"1,909.62","1,433.71",3343.33,441,988500.0,50000.0,0.4140912344292413,212.6586242542085
2399,23,Remainder of Maine,RS,MAINE,2015,3967.45,3014.57,6982.02,"1,909.62","1,433.71",3343.33,441,988500.0,50000.0,0.4591625985499987,666.6722850239115
2401,24,Baltimore,MSA,MARYLAND,2015,14862.95,14916.8,29779.75,"7,153.85","7,094.33",14248.18,878,1687000.0,2000.0,0.5752312404837613,1166.2025
2401,24,Columbia,MSA,MARYLAND,2015,14862.95,14916.8,29779.75,"7,153.85","7,094.33",14248.18,878,1687000.0,2000.0,0.5752312404837613,1166.2025
2401,24,Towson,MSA,MARYLAND,2015,14862.95,14916.8,29779.75,"7,153.85","7,094.33",14248.18,878,1687000.0,2000.0,0.5752312404837613,1166.2025
2402,24,Cumberland,MSA,WEST VIRGINIA,2015,3574.21,3274.79,6848.99,"1,720.34","1,557.47",3277.81,895,20726000.0,0.0,0.6763761639231927,2.887811038501128
2499,24,Remainder of Maryland,RS,MARYLAND,2015,14862.95,14916.8,29779.75,"7,153.85","7,094.33",14248.18,878,1687000.0,2000.0,0.6011369364846877,2528.873028465209
2502,25,Pittsfield,MSA,MASSACHUSETTS,2015,15424.08,17229.05,32653.13,"7,423.93","8,194.03",15617.96,605,5497500.0,0.0,0.4081274652395921,67.84016409070657
2503,25,Springfield,CSA,MASSACHUSETTS,2015,15424.08,17229.05,32653.13,"7,423.93","8,194.03",15617.96,605,5497500.0,0.0,0.4175210587816838,44.10897557168494
2503,25,Greenfield Town,CSA,MASSACHUSETTS,2015,15424.08,17229.05,32653.13,"7,423.93","8,194.03",15617.96,605,5497500.0,0.0,0.4175210587816838,44.10897557168494
2599,25,Remainder of Massachusetts,RS,MASSACHUSETTS,2015,15424.08,17229.05,32653.13,"7,423.93","8,194.03",15617.96,605,5497500.0,0.0,0.5032280717831504,4.321560337608496
2601,26,Detroit,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6251811243501284,4481.810199999999
2601,26,Warren,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6251811243501284,4481.810199999999
2601,26,Ann Arbor,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6251811243501284,4481.810199999999
2602,26,Grand Rapids,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6454883798414122,3687.599399999999
2602,26,Wyoming,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6454883798414122,3687.599399999999
2602,26,Muskegon,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6454883798414122,3687.599399999999
2603,26,Jackson,MSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.5668510978340706,647.2451608367073
2604,26,Kalamazoo,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.5743020846663592,2315.8567987002134
2604,26,Battle Creek,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.5743020846663592,2315.8567987002134
2604,26,Portage,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.5743020846663592,2315.8567987002134
2605,26,Lansing,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6061445625126006,3724.081815033424
2605,26,East Lansing,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6061445625126006,3724.081815033424
2605,26,Owosso,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6061445625126006,3724.081815033424
2606,26,Mount Pleasant,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6276514828839124,1889.514547849906
2606,26,Alma,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6276514828839124,1889.514547849906
2607,26,Saginaw,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.4922391827971828,2087.727935270545
2607,26,Midland,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.4922391827971828,2087.727935270545
2607,26,Bay City,CSA,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.4922391827971828,2087.727935270545
2699,26,Remainder of Michigan,RS,MICHIGAN,2015,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6144764213688798,7894.069046837851
2701,27,Duluth,MSA,WISCONSIN,2015,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.4899366232676929,315.49797916714016
2702,27,Fargo,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.5617198008391433,11941.410010356443
2702,27,Wahpeton,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.5617198008391433,11941.410010356443
2703,27,Grand Forks,MSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4797263243758713,3346.148748049944
2704,27,La Crosse,MSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.5328126952746076,1161.2554920934522
2704,27,Onalaska,MSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.5328126952746076,1161.2554920934522
2705,27,Mankato,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4955636801025148,7191.263942181402
2705,27,New Ulm,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4955636801025148,7191.263942181402
2705,27,North Mankato,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4955636801025148,7191.263942181402
2706,27,Minneapolis,CSA,WISCONSIN,2015,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.6562400545236104,15950.394118080589
2706,27,St. Paul,CSA,WISCONSIN,2015,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.6562400545236104,15950.394118080589
2707,27,Rochester,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4811184358078847,9701.924009192842
2707,27,Austin,CSA,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4811184358078847,9701.924009192842
2799,27,Remainder of Minnesota,RS,MINNESOTA,2015,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.6208368393501138,89253.2789261738
2801,28,Cleveland,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.7157916927369169,2249.790386732056
2801,28,Indianola,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.7157916927369169,2249.790386732056
2802,28,Gulfport,MSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.5901943256240295,575.8288140319096
2802,28,Biloxi,MSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.5901943256240295,575.8288140319096
2802,28,Pascagoula,MSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.5901943256240295,575.8288140319096
2803,28,Hattiesburg,MSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.6792444488499628,135.66966071639413
2804,28,Jackson,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.498412710455544,2012.344694973796
2804,28,Vicksburg,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.498412710455544,2012.344694973796
2804,28,Brookhaven,CSA,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.498412710455544,2012.344694973796
2899,28,Remainder of Mississippi,RS,MISSISSIPPI,2015,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.7543814488146129,9931.585535951188
2902,29,Columbia,CSA,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5925944018836606,1694.3407355038937
2902,29,Moberly,CSA,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5925944018836606,1694.3407355038937
2902,29,Mexico,CSA,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5925944018836606,1694.3407355038937
2904,29,Jefferson City,MSA,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5007114363718659,1075.486261109167
2905,29,Joplin,CSA,OKLAHOMA,2015,7623.37,7534.61,15157.98,"3,669.29","3,583.41",7252.7,2057,122719900.0,0.0,0.6196524726171042,2932.2855605153245
2905,29,Miami,CSA,OKLAHOMA,2015,7623.37,7534.61,15157.98,"3,669.29","3,583.41",7252.7,2057,122719900.0,0.0,0.6196524726171042,2932.2855605153245
2908,29,Springfield,CSA,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5289727640092823,1719.8903768115383
2908,29,Branson,CSA,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5289727640092823,1719.8903768115383
2999,29,Remainder of Missouri,RS,MISSOURI,2015,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.5621618056660763,22454.484603028905
3001,30,Billings,MSA,MONTANA,2015,2594.72,2000.0,4594.72,"1,248.89",951.19,2200.08,787,4423500.0,0.0,0.4804373864996498,1040.0518923421714
3002,30,Great Falls,MSA,MONTANA,2015,2594.72,2000.0,4594.72,"1,248.89",951.19,2200.08,787,4423500.0,0.0,0.4113123468670474,863.731146923213
3003,30,Missoula,MSA,MONTANA,2015,2594.72,2000.0,4594.72,"1,248.89",951.19,2200.08,787,4423500.0,0.0,0.378089594724363,3.0576804836891736
3099,30,Remainder of Montana,RS,MONTANA,2015,2594.72,2000.0,4594.72,"1,248.89",951.19,2200.08,787,4423500.0,0.0,0.4972671359238831,17552.11568025093
3101,31,Grand Island,MSA,NEBRASKA,2015,3876.28,3654.11,7530.39,"1,865.73","1,737.87",3603.61,1497,235079800.0,72577000.0,0.441273558904234,7779.661525033398
3102,31,Lincoln,CSA,NEBRASKA,2015,3876.28,3654.11,7530.39,"1,865.73","1,737.87",3603.61,1497,235079800.0,72577000.0,0.4268980499107206,9001.791030296321
3102,31,Beatrice,CSA,NEBRASKA,2015,3876.28,3654.11,7530.39,"1,865.73","1,737.87",3603.61,1497,235079800.0,72577000.0,0.4268980499107206,9001.791030296321
3199,31,Remainder of Nebraska,RS,NEBRASKA,2015,3876.28,3654.11,7530.39,"1,865.73","1,737.87",3603.61,1497,235079800.0,72577000.0,0.6759752213599829,107591.515881251
3202,32,Reno,CSA,NEVADA,2015,8137.96,9257.58,17395.54,"3,916.97","4,402.85",8319.82,254,4645600.0,0.0,0.4221444459107016,1075.2351160322537
3202,32,Carson City,CSA,NEVADA,2015,8137.96,9257.58,17395.54,"3,916.97","4,402.85",8319.82,254,4645600.0,0.0,0.4221444459107016,1075.2351160322537
3202,32,Fernley,CSA,NEVADA,2015,8137.96,9257.58,17395.54,"3,916.97","4,402.85",8319.82,254,4645600.0,0.0,0.4221444459107016,1075.2351160322537
3299,32,Remainder of Nevada,RS,NEVADA,2015,8137.96,9257.58,17395.54,"3,916.97","4,402.85",8319.82,254,4645600.0,0.0,0.4261424291034767,450.4643839677463
3399,33,Remainder of New Hampshire,RS,NEW HAMPSHIRE,2015,3670.94,2856.25,6527.19,"1,766.90","1,358.42",3125.32,187,371000.0,0.0,0.1568246663070144,45.1506
3501,35,Albuquerque,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.6072815052200854,308.2823050803692
3501,35,Santa Fe,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.6072815052200854,308.2823050803692
3501,35,Las Vegas,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.6072815052200854,308.2823050803692
3502,35,Clovis,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.6260633347382059,1079.7687133423428
3502,35,Portales,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.6260633347382059,1079.7687133423428
3503,35,El Paso,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.5235866266651452,234.9027183899301
3503,35,Las Cruces,CSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.5235866266651452,234.9027183899301
3504,35,Farmington,MSA,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.6560041542863595,89.68135833281401
3599,35,Remainder of New Mexico,New,NEW MEXICO,2015,4016.79,4465.78,8482.57,"1,933.37","2,123.90",4057.26,814,410924700.0,5000.0,0.5633617136762046,495.0296048545443
3601,36,Albany,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6174772491451246,932.2663
3601,36,Schenectady,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6174772491451246,932.2663
3602,36,Binghamton,MSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5247401601658668,173.1421977366504
3603,36,Buffalo,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6907914936104361,9774.4564
3603,36,Cheektowaga,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6907914936104361,9774.4564
3604,36,Elmira,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.4167205085275208,495.9069008336157
3604,36,Corning,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.4167205085275208,495.9069008336157
3605,36,Ithaca,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5841534783437863,265.5059090331801
3605,36,Cortland,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5841534783437863,265.5059090331801
3607,36,Rochester,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6261050397781615,2320.3316000000004
3607,36,Batavia,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6261050397781615,2320.3316000000004
3607,36,Seneca Falls,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6261050397781615,2320.3316000000004
3608,36,Syracuse,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.513280626437677,1702.357364779363
3608,36,Auburn,CSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.513280626437677,1702.357364779363
3609,36,Utica,MSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5303560495677906,592.0461214511041
3609,36,Rome,MSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5303560495677906,592.0461214511041
3610,36,Watertown,MSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5207466645180363,432.097894167108
3610,36,Fort Drum,MSA,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.5207466645180363,432.097894167108
3699,36,Remainder of New York,New,NEW YORK,2015,41848.34,48065.68,89914.02,"20,142.48","22,859.73",43002.21,1272,32502250.0,5000.0,0.6095609932453979,2164.7641119989794
3701,37,Asheville,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6243417898829495,633.734387736769
3701,37,Brevard,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6243417898829495,633.734387736769
3703,37,Fayetteville,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6430849161709089,1603.2468552672449
3703,37,Lumberton,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6430849161709089,1603.2468552672449
3703,37,Laurinburg,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6430849161709089,1603.2468552672449
3704,37,Goldsboro,MSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6155434059980582,993.3078221397
3705,37,Greensboro,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6885638030055856,2134.1678
3705,37,Winston,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6885638030055856,2134.1678
3705,37,Salem,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6885638030055856,2134.1678
3705,37,High Point,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6885638030055856,2134.1678
3706,37,Greenville,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.718060466898135,1229.3654801324428
3706,37,Washington,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.718060466898135,1229.3654801324428
3707,37,Hickory,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6359295832249209,645.0820650756677
3707,37,Lenoir,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6359295832249209,645.0820650756677
3708,37,Jacksonville,MSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6311784556114907,114.41384786541688
3709,37,Myrtle Beach,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6487187228924223,457.1185001134803
3709,37,Conway,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6487187228924223,457.1185001134803
3710,37,New Bern,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.5867819298014841,986.9044290743204
3710,37,Morehead City,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.5867819298014841,986.9044290743204
3711,37,Raleigh,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.7123193691040337,2074.8563
3711,37,Durham,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.7123193691040337,2074.8563
3711,37,Chapel Hill,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.7123193691040337,2074.8563
3712,37,Rocky Mount,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.7374370925806919,1312.5648386651562
3712,37,Wilson,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.7374370925806919,1312.5648386651562
3712,37,Roanoke Rapids,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.7374370925806919,1312.5648386651562
3713,37,Virginia Beach,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6297809543616106,2766.359074144628
3713,37,Norfolk,CSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6297809543616106,2766.359074144628
3714,37,Wilmington,MSA,NORTH CAROLINA,2015,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6980202311061912,284.69537390650333
